n,concept_name,vocabulary_id
2,Inosiplex,RxNorm Extension
2,Purple Leaf extract,RxNorm Extension
2,Orthosiphon liquid extract,RxNorm Extension
2,High Selenium Yeast,RxNorm Extension
2,Red Back Spider Antivenom,RxNorm Extension
2,crisantaspase,RxNorm Extension
2,quinisocaine hydrochloride,RxNorm Extension
2,keratin hydrolyzate,RxNorm Extension
2,moor preparation,RxNorm Extension
2,thymus siccatae extract,RxNorm Extension
2,4-amino-2-hydroxybenzoate sodium,RxNorm Extension
2,Chilli Jamaica oil,RxNorm Extension
2,Neisseria meningitidis polysaccharide group Y tetanus toxoid conjugate,RxNorm Extension
2,Coal Plant Officinal extract,RxNorm Extension
2,Orange flower water,RxNorm Extension
2,B/Malaysia/2506/2004-Like Strain (B/Malaysia/2506/2004) Haemagglutinin,RxNorm Extension
2,Osteogenic Protein-1,RxNorm Extension
2,birch or beech coal,RxNorm Extension
2,calcium formicicum,RxNorm Extension
2,norpseudoephedrine hydrochloride,RxNorm Extension
2,nadifloxacin,RxNorm Extension
2,thymi aetheroleum extract,RxNorm Extension
2,i aspergillopepsin,RxNorm Extension
2,calcium trisodium pentetate,RxNorm Extension
2,gundel vine herb extract,RxNorm Extension
2,Sodium lauryl ether sulfo-succinate,RxNorm Extension
2,Sitaxentan,RxNorm Extension
2,Avizafone hydrochloride,RxNorm Extension
2,Alfa eptotermin,RxNorm Extension
2,Phytate sodium anhydrous,RxNorm Extension
2,Wrack Thallus extract,RxNorm Extension
2,Fampiridine,RxNorm Extension
2,Chili Pepper Soft Extract,RxNorm Extension
2,"Poliomyelitis Virus Type 2 (Sabin Strain (P712, Ch, 2ab)) Live Attenuated Oral Vaccine",RxNorm Extension
2,Poliomyelitis Virus Type 3 (Sabin Strain (Leon 12a1b)) Live Attenuated Oral Vaccine,RxNorm Extension
2,desmeninol hemicalcium,RxNorm Extension
2,diamorphine hydrochloride,RxNorm Extension
2,armoracia lapathifolia root extract,RxNorm Extension
2,porcine colon extract,RxNorm Extension
2,viola arvensis weed extract,RxNorm Extension
2,suess wood juice,RxNorm Extension
2,bovine knee joint extract,RxNorm Extension
2,delapril hydrochloride,RxNorm Extension
2,apis cum levistico extract,RxNorm Extension
2,gray hairy rockrose-herb extract,RxNorm Extension
2,haematoporphyrine,RxNorm Extension
2,sodium bituminosulfonate,RxNorm Extension
2,cytokine activated killer cell,RxNorm Extension
2,Rimonabant,RxNorm Extension
2,Homeopathic kalium muriaticum,RxNorm Extension
2,Orthosiphon extract,RxNorm Extension
2,sodium sulforutoside,RxNorm Extension
2,sodium Sulfosilicoaluminate,RxNorm Extension
2,Ritiometan Magnesian,RxNorm Extension
2,Fungal polyenzyme,RxNorm Extension
2,"Influenza Virus Surface Antigen, Inactivated, Strain B / Phuket / 3073/2013 & ndash; Analogue strain B / Utah / 9/2014, Wild Type",RxNorm Extension
2,Dapabutan,RxNorm Extension
2,Human plasminogen,RxNorm Extension
2,"3,3-diphosphono-1,2-propanedicarboxylic monohydrate tetrasodium salt",RxNorm Extension
2,Valpromide,RxNorm Extension
2,Mitoguazone dihydrochloride monohydrate,RxNorm Extension
2,Colaspase,RxNorm Extension
2,bovine amino acid hydrochloride,RxNorm Extension
2,embryo extract,RxNorm Extension
2,limonis aetheroleum extract,RxNorm Extension
2,"disodium(silibinin-c-2',3-disuccinate)",RxNorm Extension
2,porcine diencephalon extract,RxNorm Extension
2,Homeopathic mixed pollen,RxNorm Extension
2,Homeopathic plumbum mellitum,RxNorm Extension
2,Homeopathic apatite,RxNorm Extension
2,Homeopathic pyrites,RxNorm Extension
2,Dihydrogen citrate anhydrous,RxNorm Extension
2,"Antigens Surface Of Virus Influenza, strain A / Switzerland / 9715293/2013 H3N2 - Analogue Strain A / Switzerland / 9715293/2013, Nib-88",RxNorm Extension
2,Ruscosides,RxNorm Extension
2,Tiliquinol laurylsulfate,RxNorm Extension
2,Lythrum salicaria non-volatile extract,RxNorm Extension
2,Apium graveolens root extract,RxNorm Extension
2,Human Coagulation Factor XI,RxNorm Extension
2,N-Acetyl L-aspartyl L-glutamate sodium,RxNorm Extension
2,Anecortave Acetate,RxNorm Extension
2,Magnesium Alginate,RxNorm Extension
2,A/Wisconsin/67/2005 (H3n2)-Like Strain (A/Wisconsin/67/2005 (Nymcx-161b)) Haemagglutinin,RxNorm Extension
2,Polydimethyl Siloxane,RxNorm Extension
2,"Poliomyelitis Virus Type 1 (Sabin Strain (Ls-C, 2ab)) Live Attenuated Oral Vaccine",RxNorm Extension
2,iron (iii) hexacyanoferrate,RxNorm Extension
2,milk thistle fruit dry extract,RxNorm Extension
2,bovine trigeminal nerve extract,RxNorm Extension
2,spiritus vini gallici,RxNorm Extension
2,porcine intenstinal membrane extract,RxNorm Extension
2,Homeopathic pulsatilla nigricans,RxNorm Extension
2,Pectoral species extract,RxNorm Extension
2,Ibacitabine,RxNorm Extension
2,Sulesomab,RxNorm Extension
2,Vipera Aspis Venom equine immunoglobulin,RxNorm Extension
2,Methesculethol sodium,RxNorm Extension
2,"Influenza Virus Surface Antigen, Inactivated, Strain A / Switzerland / 9715293/2013 H3N2 - Analogue Strain A / South Australia / 55/2014 Type Wild",RxNorm Extension
2,"Antigens Surface Of Virus Influenza, strain B / Brisbane / 9/2014 Wild Type",RxNorm Extension
2,Alfa dibotermin,RxNorm Extension
2,A/New Caledonia/20/99 (H1n1)-Like Strain (A/New Caledonia/20/99 (Ivr-116)) Haemagglutinin,RxNorm Extension
2,Box Jellyfish Antivenom,RxNorm Extension
2,chervil,RxNorm Extension
2,fetus liver extract,RxNorm Extension
2,bovine hip joint extract,RxNorm Extension
2,horse serum protein,RxNorm Extension
2,disodium fluorophosphate,RxNorm Extension
2,"2,6-di-tert-butylnaphthalin-1-sulfonate",RxNorm Extension
2,tumeric stock extracte,RxNorm Extension
2,Homeopathic natrum phosphoricum,RxNorm Extension
2,Green mate extract,RxNorm Extension
2,Polistes wasp venom,RxNorm Extension
2,Alfa Sebelipase,RxNorm Extension
2,Lopobutan,RxNorm Extension
2,Spiny broom extract,RxNorm Extension
2,Osseinum hydroxyapatitum,RxNorm Extension
2,Paradichlorobenzene,RxNorm Extension
2,3-methyl-2-oxobutanoate calcium,RxNorm Extension
2,pyromorphite,RxNorm Extension
2,fountain kress cabbage juice,RxNorm Extension
2,"n,n'-[disulfandiylbis(5-hydroxypent-2-en-2-yl)]b is[n-(4-amino-2-methylpyrimidin-5-ylmethyl)formamide]",RxNorm Extension
2,lapis cancrorum extract,RxNorm Extension
2,dimepranol acedoben,RxNorm Extension
2,Gaboon adder snake venom antiserum,RxNorm Extension
2,trees-pollen allergen,RxNorm Extension
2,Russell's viper snake venom antiserum,RxNorm Extension
2,Common krait snake venom antiserum,RxNorm Extension
2,Green mamba snake venom antiserum,RxNorm Extension
2,Polyvalent snake venom antisera,RxNorm Extension
2,Puff adder snake venom antiserum,RxNorm Extension
2,Rinkhals cobra snake venom antiserum,RxNorm Extension
2,Jameson's mamba snake venom antiserum,RxNorm Extension
2,Indian cobra snake venom antiserum,RxNorm Extension
2,hog epithelia extract,RxNorm
2,momordicae,RxNorm
2,Aspergillus niger extract,RxNorm
2,Saccharomyces cerevisiae extract,RxNorm
2,Acacia longifolia pollen extract,RxNorm
2,Baker's yeast (Saccharomyces cerevisiae) allergenic extract,RxNorm
2,orris allergenic extract,RxNorm
2,phytase,RxNorm
2,Lactobacillus sp,RxNorm
2,"1,4-Bis-Bis-(1-Aziridinyl)Thiophosphinyl)Piperazine",RxNorm Extension
2,"1-(2,3-Dihydroxypropyl)Theobromine",RxNorm Extension
2,"1-(4-Isopropylphenyl)-3-Phenyl-1,3-Propanedione",RxNorm Extension
2,1-Benzamido-1-Phenyl-3-Piperidinopropane,RxNorm Extension
2,"2,2,2-Trichloroethylidene-2,2'-Dithymol",RxNorm Extension
2,2-Cyclohexylbutyric Acid B>-Diethylaminoethyl Ester,RxNorm Extension
2,4-Epitetracycline,RxNorm Extension
2,5-Bromo-4'-Chlorosalicylamide,RxNorm Extension
2,8-Hydroxy-1-Methylquinolinium Hydroxide,RxNorm Extension
2,"9-(3-Diethylamino-2-Hydroxypropylamino)-2,3-Dimethoxy-6-Nitroacridine",RxNorm Extension
2,Acetyl Coenzyme A Deshydrogenase,RxNorm Extension
2,Acetylandromedol,RxNorm Extension
2,Aceverine,RxNorm Extension
2,Acrylic Resin,RxNorm Extension
2,Agate,RxNorm Extension
2,Afamelanotide,RxNorm Extension
2,Alchemilla Alpina,RxNorm Extension
2,Alclofenac,RxNorm Extension
2,Anemone Hepatica,RxNorm Extension
2,Aliphatic Fatty Amines,RxNorm Extension
2,Alkonium,RxNorm Extension
2,Alfadolone,RxNorm Extension
2,Ambucetamide,RxNorm Extension
2,Ambutonium,RxNorm Extension
2,Arsenious Acid,RxNorm Extension
2,Bietamiverine,RxNorm Extension
2,Benoxaprofen,RxNorm Extension
2,Bephenium,RxNorm Extension
2,Bemegride,RxNorm Extension
2,Brosalpramide,RxNorm Extension
2,Buformin,RxNorm Extension
2,Biosol,RxNorm Extension
2,Bisbentiamine,RxNorm Extension
2,Carpronium,RxNorm Extension
2,Carbarsone,RxNorm Extension
2,Carbohydrates,RxNorm Extension
2,Clofenamide,RxNorm Extension
2,Clofenciclan,RxNorm Extension
2,Clibucaine,RxNorm Extension
2,Cineraria,RxNorm Extension
2,Chlorazanil,RxNorm Extension
2,Datura Arborea,RxNorm Extension
2,Cresols,RxNorm Extension
2,Cyclopentobarbital,RxNorm Extension
2,Corynebacterium Parvum,RxNorm Extension
2,Colubrin,RxNorm Extension
2,Clorexolone,RxNorm Extension
2,Clorindanol,RxNorm Extension
2,Clorindione,RxNorm Extension
2,Dimepranol,RxNorm Extension
2,Dimetotiazine,RxNorm Extension
2,Dihydroartemisinin,RxNorm Extension
2,Diponium,RxNorm Extension
2,Desglugastrin,RxNorm Extension
2,Diacetylsplenopentin,RxNorm Extension
2,Deer Antler,RxNorm Extension
2,Dyflos,RxNorm Extension
2,Eel Serum,RxNorm Extension
2,Dropempine,RxNorm Extension
2,Dodecyl-P-Nitrobenzoate,RxNorm Extension
2,Dofamium,RxNorm Extension
2,Ethoxzolamide,RxNorm Extension
2,Ethyl Benzhydramine,RxNorm Extension
2,Entsulfon,RxNorm Extension
2,Epimestrol,RxNorm Extension
2,Flufenalanine,RxNorm Extension
2,Fluanisone,RxNorm Extension
2,Fentonium,RxNorm Extension
2,Fallopia Japonica,RxNorm Extension
2,Famprofazone,RxNorm Extension
2,Fencamfamin,RxNorm Extension
2,Fucoidan,RxNorm Extension
2,Gallamine Triethylhydroxide,RxNorm Extension
2,Flumedroxone,RxNorm Extension
2,Folescutol,RxNorm Extension
2,Haplopappus Baylahuen,RxNorm Extension
2,Guanoxan,RxNorm Extension
2,Glyoxylic Acid,RxNorm Extension
2,Glisoxepide,RxNorm Extension
2,Gitoformate,RxNorm Extension
2,Humulon,RxNorm Extension
2,Homocysteine Thiolactone,RxNorm Extension
2,Hexaminolevulinic Acid,RxNorm Extension
2,Hexcarbacholine Hydroxide,RxNorm Extension
2,Iobenzamic Acid,RxNorm Extension
2,Iomeglamic Acid,RxNorm Extension
2,Ipomoea Orizabensis,RxNorm Extension
2,Interferon Alfa-2c,RxNorm Extension
2,Intermedin,RxNorm Extension
2,Immunoglobulin Anti-Paramyxovirus Parotitidis,RxNorm Extension
2,Immunoglobulin Anti-Pseudomonas Aeruginosa,RxNorm Extension
2,Kombucha,RxNorm Extension
2,Khellincarboxylic Acid,RxNorm Extension
2,Keratin,RxNorm Extension
2,Leptinotarsa Decemlineata,RxNorm Extension
2,Leucinocaine,RxNorm Extension
2,Leucocianidol,RxNorm Extension
2,Lactobacillus Fermentum,RxNorm Extension
2,Lactobacillus Lactis,RxNorm Extension
2,Lanatoside A,RxNorm Extension
2,Lathyrus Palustris,RxNorm Extension
2,Lac Equinum,RxNorm Extension
2,Marmota,RxNorm Extension
2,Magnolia,RxNorm Extension
2,Mannityl Hexanitrate,RxNorm Extension
2,Luesinum Nosode,RxNorm Extension
2,Methiomeprazine,RxNorm Extension
2,Metamfepramone,RxNorm Extension
2,Mebutizide,RxNorm Extension
2,Melagatran,RxNorm Extension
2,Mesocarb,RxNorm Extension
2,Mesotocin,RxNorm Extension
2,Mazipredone,RxNorm Extension
2,Medrylamine,RxNorm Extension
2,Morsuximide,RxNorm Extension
2,Migalastat,RxNorm Extension
2,Monoamine Oxidase,RxNorm Extension
2,Nicametate,RxNorm Extension
2,Nifenalol,RxNorm Extension
2,Nifurtoinol,RxNorm Extension
2,Nicotinoylprocaine,RxNorm Extension
2,Nitrefazole,RxNorm Extension
2,Nalorphine,RxNorm Extension
2,Myrtillocactus Geometrizans,RxNorm Extension
2,Ocrilate,RxNorm Extension
2,Octoxinol,RxNorm Extension
2,Nitrotetrazolium Hydroxide,RxNorm Extension
2,P-Diisobutylphenoxy-Polyethoxyethanol,RxNorm Extension
2,Oxabolone Cipionate,RxNorm Extension
2,Opicapone,RxNorm Extension
2,Oxazolam,RxNorm Extension
2,Orazamide,RxNorm Extension
2,Piperaquine,RxNorm Extension
2,Pipofezine,RxNorm Extension
2,Poterium Spinosum,RxNorm Extension
2,Piridoxilate,RxNorm Extension
2,Piromidic Acid,RxNorm Extension
2,Polyketone,RxNorm Extension
2,Polymethyl Methacrylate,RxNorm Extension
2,Polysaccharide K,RxNorm Extension
2,Phenylpyruvic Acid,RxNorm Extension
2,Pasiniazid,RxNorm Extension
2,Pentachlorophenol,RxNorm Extension
2,Paraflutizide,RxNorm Extension
2,Pecilocin,RxNorm Extension
2,Pentorex,RxNorm Extension
2,Parmelia Perlata,RxNorm Extension
2,Penflutizide,RxNorm Extension
2,Pronilide,RxNorm Extension
2,Pyrithyldione,RxNorm Extension
2,Propallylonal,RxNorm Extension
2,"Propoxyphene 1-Carboxymethyl-3,7-Dimethylxanthine",RxNorm Extension
2,Rhodizonic Acid,RxNorm Extension
2,Quercus Petraea,RxNorm Extension
2,Salverine,RxNorm Extension
2,Rimazolium,RxNorm Extension
2,Shilajit,RxNorm Extension
2,Sequoia Gigantea,RxNorm Extension
2,Suloctidil,RxNorm Extension
2,Strobilanthes Crispus,RxNorm Extension
2,Suleparoid,RxNorm Extension
2,Sulfadicramide,RxNorm Extension
2,Sulfaguanole,RxNorm Extension
2,Thioloxydase,RxNorm Extension
2,Thymolarsinic Acid,RxNorm Extension
2,Tetrachloroethylene,RxNorm Extension
2,Talpa Europa,RxNorm Extension
2,Triperiden,RxNorm Extension
2,Trichloroethylene,RxNorm Extension
2,Trimazosin,RxNorm Extension
2,Tolycaine,RxNorm Extension
2,Tienilic Acid,RxNorm Extension
2,Vaccine (Unspecified),RxNorm Extension
2,Tyrosinase,RxNorm Extension
2,Uricase,RxNorm Extension
2,Ximelagatran,RxNorm Extension
2,Veronica Beccabunga,RxNorm Extension
2,Vipera Russelli,RxNorm Extension
2,Zimeldine,RxNorm Extension
2,Zorubicin,RxNorm Extension
2,Cuscuta australis seed extract,RxNorm
2,OXIDRONATE,RxNorm
2,zinc glycinate,RxNorm
2,"2,2'-DITHIOBISBENZOTHIAZOLE",RxNorm
2,Abrus precatorius seed extract,RxNorm
2,AMYL CINNAMAL,RxNorm
2,Asarum sieboldii root extract,RxNorm
2,Asclepias tuberosa root extract,RxNorm
2,"Glycyrrhizin, Ammoniated",RxNorm
2,Anemone nemorosa extract,RxNorm
2,Angelica archangelica root extract,RxNorm
2,Angelica pubescens root extract,RxNorm
2,Aquilaria malaccensis stem extract,RxNorm
2,Acorus calamus root extract,RxNorm
2,Aframomum angustifolium seed extract,RxNorm
2,Alchemilla xanthochlora flowering top extract,RxNorm
2,Bromus ramosus flower extract,RxNorm
2,Beryllium,RxNorm
2,Cananga oil,RxNorm
2,Ceratostigma willmottianum flower extract,RxNorm
2,Cassia fistula fruit extract,RxNorm
2,Curcuma longa leaf extract,RxNorm
2,D&C RED NO. 28,RxNorm
2,Clerodendranthus spicatus leaf extract,RxNorm
2,Crataegus monogyna flower extract,RxNorm
2,Fallopia multiflora root extract,RxNorm
2,Ecballium elaterium fruit extract,RxNorm
2,Dipteryx odorata seed extract,RxNorm
2,Holarrhena pubescens bark extract,RxNorm
2,Hydroxyproline,RxNorm
2,Hottonia palustris flower extract,RxNorm
2,Hemidesmus indicus root extract,RxNorm
2,Gentiana macrophylla root extract,RxNorm
2,Gentianella amarella flower extract,RxNorm
2,"GERANIUM OIL, ALGERIAN TYPE",RxNorm
2,Gadolinium,RxNorm
2,Gaultheria procumbens top extract,RxNorm
2,Gelsemium sempervirens root extract,RxNorm
2,Methacrylic Acid Copolymer,RxNorm
2,Magnolia grandiflora flower extract,RxNorm
2,Luffa acutangula fruit extract,RxNorm
2,Manihot esculenta root extract,RxNorm
2,Marsdenia condurango bark extract,RxNorm
2,JUNIPERUS VIRGINIANA OIL,RxNorm
2,black widow spider preparation,RxNorm
2,Lead iodide preparation,RxNorm
2,Ipomoea nil seed extract,RxNorm
2,Isatis tinctoria root extract,RxNorm
2,Oenothera biennis leaf extract,RxNorm
2,POTASSIUM SODIUM TARTRATE,RxNorm
2,Perilla frutescens fruit extract,RxNorm
2,Nutmeg oil,RxNorm
2,Pelargonium graveolens flowering top extract,RxNorm
2,Mimulus guttatus flowering top extract,RxNorm
2,Mycobacterium phlei,RxNorm
2,N-CYCLOHEXYL-2-BENZOTHIAZOSULFENAMIDE,RxNorm
2,Schinus molle bark extract,RxNorm
2,Senna alata leaf extract,RxNorm
2,Shea butter,RxNorm
2,Rhodium,RxNorm
2,Skatole,RxNorm
2,Rosmarinus officinalis flower extract,RxNorm
2,Pork brain preparation,RxNorm
2,Pork intestine preparation,RxNorm
2,Phyllanthus niruri top extract,RxNorm
2,Pulsatilla patens extract,RxNorm
2,Propionibacterium acnes,RxNorm
2,Prunella vulgaris flowering top extract,RxNorm
2,Prunus persica flower extract,RxNorm
2,Withania somnifera flower extract,RxNorm
2,Xylene,RxNorm
2,Tetrakis(1-isocyano-2-methoxy-2-methyl-propane)-copper(i) Tetrafluoroborate,RxNorm
2,Sus scrofa pylorus preparation,RxNorm
2,Sus scrofa thalamus preparation,RxNorm
2,Symplocarpus foetidus root extract,RxNorm
2,brucine sulfate,RxNorm
2,avocado oil,RxNorm
2,balsam fir leefy twig extract,RxNorm
2,butylparaben,RxNorm
2,cadmium iodide,RxNorm
2,potassium silicate,RxNorm
2,indole,RxNorm
2,hexamethyldisiloxane,RxNorm
2,hexylene glycol,RxNorm
2,Kerosene,RxNorm
2,mebrofenin,RxNorm
2,fenugreek leaf extract,RxNorm
2,glyceryl stearate,RxNorm
2,thallium sulfate,RxNorm
2,white mulberry extract,RxNorm
2,xanthan gum,RxNorm
2,safflower extract,RxNorm
2,Androsterone,RxNorm
2,dulse extract,RxNorm
2,"N,N-dimethylglycine",RxNorm
2,Reishi mushroom preparation,RxNorm
2,"ACONITIC ACID, (Z)-",RxNorm
2,PHENOXYISOPROPANOL,RxNorm
2,Syringa vulgaris whole extract,RxNorm
2,Ammoniac,RxNorm
2,Juniperus virginiana twig extract,RxNorm
2,Enterobius vermicularis preparation,RxNorm
2,Euphorbia lathyris extract,RxNorm
2,Ambrosia artemisiifolia extract,RxNorm
2,Melilotus officinalis top extract,RxNorm
2,Star anise extract,RxNorm
2,Evernia prunastri extract,RxNorm
2,apricot extract,RxNorm
2,RICE BRAN,RxNorm
2,Cherry plum extract,RxNorm
2,Poncirus trifoliata fruit extract,RxNorm
2,Carbon Black,RxNorm
2,HYDROXYPROPYL GUAR (2500-4500 MPA.S AT 1%),RxNorm
2,4-phenylenediamine,RxNorm
2,cinnamyl alcohol,RxNorm
2,ethyl-p-hydroxybenzoate,RxNorm
2,hydroxycitronellal,RxNorm
2,Carbomer-940,RxNorm
2,monophosphoryl lipid A,RxNorm
2,"1,2-octanediol",RxNorm
2,squalane,RxNorm
2,Chlorothymol,RxNorm
2,magnesium carbonate hydroxide,RxNorm
2,isoeugenol,RxNorm
2,"N,N'-diphenyl-4-phenylenediamine",RxNorm
2,N-isopropyl-N-phenyl-4-phenylenediamine,RxNorm
2,N-oxydiethylene-2-benzothiazole sulfenamide,RxNorm
2,tetramethylthiuram monosulfide,RxNorm
2,5-chloro-2-methyl-4-isothiazolin-3-one,RxNorm
2,COCOAMPHODIACETATE,RxNorm
2,Catechin,RxNorm
2,Interleukin-5,RxNorm
2,RUTA GRAVEOLENS FLOWERING TOP OIL,RxNorm
2,hydrogen sulfite,RxNorm
2,Juglans nigra whole extract,RxNorm
2,MENTHYL SALICYLATE,RxNorm
2,N-hydroxysuccinimide,RxNorm
2,Tragacanth,RxNorm
2,"albumin microspheres, human",RxNorm
2,diphenylguanidine,RxNorm
2,medronate,RxNorm
2,laureth-2 sulfate,RxNorm
2,lauroamphodiacetate,RxNorm
2,dihydroxybenzoate,RxNorm
2,p-chloro-m-cresol,RxNorm
2,raspberry extract,RxNorm
2,snail preparation,RxNorm
2,Tribulus terrestris extract,RxNorm
2,Thymidine,RxNorm
2,Alisma plantago-aquatica subsp. orientale root extract,RxNorm
2,Rhodiola crenulata root extract,RxNorm
2,SODIUM TRIDECETH SULFATE,RxNorm
2,Bos taurus bone preparation,RxNorm
2,Antimony Triiodide,RxNorm
2,Lobelia cardinalis extract,RxNorm
2,silver iodide,RxNorm
2,1-GLYCERYL MONOOLEATE,RxNorm
2,AMMONIUM LAURYL SULFATE,RxNorm
2,Liquid Petroleum,RxNorm
2,Methacrylate,RxNorm
2,Mango extract,RxNorm
2,"N-CYCLOHEXYL-N'-PHENYL-1,4-PHENYLENEDIAMINE",RxNorm
2,Nitrocellulose,RxNorm
2,P-TERT-BUTYLPHENOL-FORMALDEHYDE RESIN (LOW MOLECULAR WEIGHT),RxNorm
2,citronellal,RxNorm
2,cobaltous chloride,RxNorm
2,ethyl lactate,RxNorm
2,dibutyldithiocarbamate,RxNorm
2,Dipentamethylenethiuram disulfide,RxNorm
2,FERRIC AMMONIUM FERROCYANIDE,RxNorm
2,Dunaliella salina extract,RxNorm
2,GALACTOARABINAN,RxNorm
2,HEPATITIS B VIRUS SUBTYPE ADW2 HBSAG SURFACE PROTEIN ANTIGEN,RxNorm
2,"HYDROLYZED WHEAT PROTEIN (ENZYMATIC, 3000 MW)",RxNorm
2,mercuric iodide,RxNorm
2,ferric hydroxide,RxNorm
2,Petasites fragrans extract,RxNorm
2,Erodium cicutarium extract,RxNorm
2,Toxoplasma gondii,RxNorm
2,citrus sinensis whole extract,RxNorm
2,Adamas,RxNorm Extension
2,Agaricus Campanulatus,RxNorm Extension
2,Agaricus Pantherinus,RxNorm Extension
2,Agaricus Procerus,RxNorm Extension
2,Albumin (Albumin (Human)),RxNorm Extension
2,Alpha-Globulin,RxNorm Extension
2,Ammonium Citrate,RxNorm Extension
2,Ammonium Meta Vanadate,RxNorm Extension
2,Aluminum Gluconate,RxNorm Extension
2,Amygdalae Amarae Oleum,RxNorm Extension
2,Anchusa Officinalis,RxNorm Extension
2,Anemopsis Californica,RxNorm Extension
2,Ankara-Bavarian Nordic,RxNorm Extension
2,Arum Dracontium,RxNorm Extension
2,Arum Italicum,RxNorm Extension
2,Asbestos,RxNorm Extension
2,Asclepias arnata,RxNorm Extension
2,Bear'S Breech,RxNorm Extension
2,Baja,RxNorm Extension
2,Ballota Nigra,RxNorm Extension
2,Balsam Mecca,RxNorm Extension
2,Beta Globulin,RxNorm Extension
2,Beta-Galactosidase,RxNorm Extension
2,Betaglucanase,RxNorm Extension
2,Boldo Alkaloid,RxNorm Extension
2,Bilastine,RxNorm Extension
2,Braunite,RxNorm Extension
2,Buthus Australis,RxNorm Extension
2,Buxus Sempervirens,RxNorm Extension
2,Canchalagua,RxNorm Extension
2,Calcium Lactophosphate,RxNorm Extension
2,Cedrus Libani,RxNorm Extension
2,Celestite,RxNorm Extension
2,"Caprylycollagenic Acid, Aluminum Salt",RxNorm Extension
2,Carbohydrate,RxNorm Extension
2,Carboneum Hydrogenisatum,RxNorm Extension
2,Castanea Vesca,RxNorm Extension
2,Catalpa Bignonioides,RxNorm Extension
2,Galangal Root,RxNorm Extension
2,Gastrodiae Rhizoma,RxNorm Extension
2,Gentiana Quinqueflora,RxNorm Extension
2,Goats Beard'S Herb,RxNorm Extension
2,Gymnocladus Canadensis,RxNorm Extension
2,Halethazole Tartrate,RxNorm Extension
2,Heliotropium Peruvianum,RxNorm Extension
2,Epoxy Resin,RxNorm Extension
2,Eranthis Hyemalis,RxNorm Extension
2,Formica,RxNorm Extension
2,Dwarf Mallow,RxNorm Extension
2,Franciscea Uniflora Homeo,RxNorm Extension
2,Euonymus Europaeus,RxNorm Extension
2,Euphorbia Corollata,RxNorm Extension
2,Euphorbia Hypericifolia,RxNorm Extension
