concept_name,vocabulary_id
giant scallop preparation,RxNorm
Euphorbia corollata root extract,RxNorm
Plumeria rubra whole extract,RxNorm
ethyl benzoate,RxNorm
ethyl nitrite,RxNorm
zinc iodide,RxNorm
Brassica oleracea var. botrytis whole extract,RxNorm
musk xylene,RxNorm
edaravone,RxNorm
potassium tellurite,RxNorm
zirconium carbonate hydroxide oxide,RxNorm
cerliponase,RxNorm
safinamide,RxNorm
Cornus alba whole extract,RxNorm
oleyl lactate,RxNorm
Phragmites australis stem extract,RxNorm
Rhododendron ferrugineum whole extract,RxNorm
Asarum heterotropoides root extract,RxNorm
Dactylis glomerata allergenic extract,RxNorm
12-(9-ANTHROYLOXY)STEARIC ACID,RxNorm
Festuca pratensis allergenic extract,RxNorm
Phleum pratense allergenic extract,RxNorm
Poa pratensis allergenic extract,RxNorm
POLYGLYCERYL-2 STEARATE,RxNorm
potassium aluminate,RxNorm
Betula lenta allergenic extract,RxNorm
Gibberella zeae allergenic extract,RxNorm
2-bromobutane,RxNorm
"acetyl trifluoromethylphenyl valylglycine, DL-",RxNorm
dimethyl salicylate,RxNorm
polysorbate 61,RxNorm
Chamaecyparis lawsoniana fruiting twig extract,RxNorm
sarilumab,RxNorm
digitalin,RxNorm
corkwood tree leaf extract,RxNorm
"1,3-PROPANEDIOL BIS(4-AMINOBENZOATE)",RxNorm
ANGELICA DAHURICA VAR. FORMOSANA ROOT EXTRACT,RxNorm
PAEONIA ANOMALA ROOT EXTRACT,RxNorm
clove leaf extract,RxNorm
"boric acid (H3BO3), cmpd. with 2,2',2''-nitrilotris(ethanol) (1:3)",RxNorm
Brunfelsia uniflora root extract,RxNorm
Malmea depressa bark extract,RxNorm
hippurate,RxNorm
Dichapetalum madagascariense bark/leaf extract,RxNorm
Cardiospermum halicacabum seed extract,RxNorm
HIbiscus rosa-sinensis flower extract,RxNorm
beta-pinene,RxNorm
Karwinskia humboldtiana seed extract,RxNorm
Lonicera japonica whole extract,RxNorm
naphtha,RxNorm
permanganate,RxNorm
Platycladus orientalis whole extract,RxNorm
cyanide,RxNorm
Dictamnus dasycarpus root extract,RxNorm
Disodium phosphate dihydrate,RxNorm Extension
X - prednisolone powder,SPL
X - tofacitinib citrate powder,SPL
PIMOBENDAN - pimobendan powder,SPL
RONIDAZOLE - ronidazole powder,SPL
AX PHARMACEUTICAL CORP - azithromycin dihydrate powder,SPL
CJC-1295 - cjc-1295 powder,SPL
X - xylazine hcl powder,SPL
AX PHARMACEUTICAL CORP - losartan potassium powder,SPL
AX PHARMACEUTICAL CORP - ghrp-6 acetate powder,SPL
AX PHARMACEUTICAL CORP - progesterone powder,SPL
X - myo-inositol trispyrophosphate powder,SPL
X - hyoscyamine sulfate powder,SPL
X - cyanocobalamin powder,SPL
"AEROFLAT - dimethicone capsule, liquid filled",SPL
X - gentamicin sulfate powder,SPL
AX PHARMACEUTICAL CORP - hydroxocobalamin chloride powder,SPL
X - nepafenac powder,SPL
CLINDAMYCIN HYDROCHLORIDE - clindamycin hydrochloride powder,SPL
TRILOSTANE - trilostane powder,SPL
ETIDRONATE DISODIUM - etidronate disodium powder,SPL
X - prednisolone powder,SPL
TRILOSTANE - trilostane powder,SPL
X - quinine sulfate powder,SPL
X - bethanechol chloride powder,SPL
X - pyrazinamide powder,SPL
AX PHARMACEUTICAL CORP - ranitidine hydrochloride powder,SPL
X - febantel powder,SPL
FLORFENICOL - florfenicol powder,SPL
X - flumethasone powder,SPL
MONOBENZONE - monobenzone powder,SPL
X - levetiracetam powder,SPL
X - amlodipine besylate powder,SPL
RONIDAZOLE - ronidazole powder,SPL
X - trilostane powder,SPL
AMBRISENTAN - ambrisentan powder,SPL
X - altrenogest powder,SPL
X - cyclosporine a powder,SPL
AX PHARMACEUTICAL CORP - toltrazuril powder,SPL
IMIDACLOPRID - imidacloprid powder,SPL
X - rocuronium bromide powder,SPL
X - florfenicol powder,SPL
X - vancomycin hcl powder,SPL
X - cyclosporine a powder,SPL
X - cimetidine powder,SPL
X - magnesium stearate powder,SPL
AX PHARMACEUTICAL CORP - losartan potassium powder,SPL
AX PHARMACEUTICAL CORP - anastrozole powder,SPL
AX PHARMACEUTICAL CORP - pregabalin powder,SPL
CYCLOPHOSPHAMIDE - cyclophosphamide powder,SPL
X - levomefolate calcium powder,SPL
AX PHARMACEUTICAL CORP - budesonide powder,SPL
X - prazosin hcl powder,SPL
OMEPRAZOLE - omeprazole powder,SPL
X - mycophenolate mofetil powder,SPL
IDOXURUDINE - idoxurudine powder,SPL
X - leflunomide powder,SPL
X - isoflupredone acetate powder,SPL
AX PHARMACEUTICAL CORP - human chorionic gonadotropin powder,SPL
SULFUR BUTTER CREAM N OINTMENT - moisturizing,SPL
CETIRIZINE HCL - cetirizine hcl powder,SPL
PERGOLIDE MESYLATE - pergolide mesylate powder,SPL
CIDOFOVIR - cidofovir powder,SPL
AX PHARMACEUTICAL CORP - doxycycline hyclate powder,SPL
X - orlistat powder,SPL
TACROLIMUS MONOHYDRATE - tacrolumus monohydrate powder,SPL
DANAZOL - danazol powder,SPL
ALTRENOGEST - altrenogest powder,SPL
CETIRIZINE HYDROCHLORIDE - cetirizine hcl powder,SPL
X - mexiletine hcl powder,SPL
MELENGESTROL ACETATE - melengestrol acetate powder,SPL
TOLTRAZURIL - toltrazuril powder,SPL
PHENYLBUTAZONE - phenylbutazone powder,SPL
DESMOPRESSIN ACETATE - desmopressin acetate powder,SPL
AX PHARMACEUTICAL CORP - gabapentin powder,SPL
MELATONIN RAPID RELEASE GELCAPS 10 MG - melatonin rapid release gelcaps tablet,SPL
AX PHARMACEUTICAL CORP - clopidogrel bisulfate powder,SPL
X - thyroid powder (porcine) powder,SPL
CIDOFOVIR DIHYDRATE - cidofovir dihydrate powder,SPL
AX PHARMACEUTICAL - brimonidine tartrate powder,SPL
AX PHARMACEUTICAL CORP - mirtazapine powder,SPL
CLOPIDOGREL BISULFATE - clopidogrel bisulfate powder,SPL
ZONISAMIDE - zonisamide powder,SPL
PHENOXYBENZAMINE HYDROCHLORIDE - phenoxybenzamine hcl powder,SPL
5-AMINOSALICYLIC ACID - 5-aminosalicylic acid powder,SPL
SUGAMMADEX - sugammadex injection,SPL
RACTOPAMINE HYDROCHLORIDE - ractopamine hydrochloride powder,SPL
MITESIL - moisturizing,SPL
X - altrenogest powder,SPL
AX PHARMACEUTICAL CORP - terbinafine hcl powder,SPL
X - carprofen powder,SPL
X - homatropine methylbromide powder,SPL
KANAMYCIN SULFATE - kanamycin sulfate powder,SPL
BA9 - ba9 powder,SPL
AX PHARMACEUTICAL CORP - idoxuridine powder,SPL
PENTOSAN POLYSULFATE SODIUM - pentosan polysulfate sodium powder,SPL
ENROFLOXACIN BASE - enrofloxacin base powder,SPL
PIMOBENDAN - pimobendan powder,SPL
X - famciclovir powder,SPL
X - atipamezole hcl powder,SPL
DIPHENHYDRAMINE HYDROCHLORIDE - diphenhydramine hydrochloride capsule,SPL
AX PHARMACEUTICAL CORP - ghrp-2 acetate powder,SPL
AX PHARMACEUTICAL CORP - tadalafil powder,SPL
FLORFENICOL - florfenicol powder,SPL
X - idoxuridine powder,SPL
AX PHARMACEUTICAL CORP - calcium levulinate powder,SPL
CARPROFEN - carprofen powder,SPL
X - choline chloride powder,SPL
X - pregabalin powder,SPL
X - nitrofurantoin powder,SPL
FUNGUS SOAP - moisturizing,SPL
X - omeprazole sodium powder,SPL
X - cyclosporine powder,SPL
X - carprofen powder,SPL
X - ceftiofur sodium powder,SPL
ATRACURIUM BESYLATE - atracurium besylate powder,SPL
X - atovaquone powder,SPL
TYLOSIN TARTRATE - tylosin tartrate powder,SPL
AX PHARMACEUTICAL CORP - atenolol powder,SPL
X - prednisolone acetate powder,SPL
"SULFADIMETHOXINE, BP - sulfadimethoxine powder",SPL
MIRTAZAPINE - mirtazapine powder,SPL
X - cholecalciferol powder,SPL
IVERMECTIN - ivermectin powder,SPL
X - benazepril hcl powder,SPL
X - ciprofloxacin powder,SPL
"BRAUNFELS LABS - bath oils, tablets, and salts",SPL
X - zonisamide powder,SPL
TOLTRAZURIL - toltrazuril powder,SPL
HISTRELIN ACETATE - histrelin acetate powder,SPL
"PROGESTERONE - progesterone capsule, gelatin coated",SPL
AX PHARMACEUTICAL CORP - alendronate sodium trihydrate powder,SPL
MARBOFLOXCIN - marbofloxcin powder,SPL
X - xylazine hcl powder,SPL
ALTRENOGEST - altrenogest powder,SPL
AX PHARMACEUTICAL - buserelin acetate powder,SPL
X - chlorambucil powder,SPL
METHAZOLAMIDE - methazolamide powder,SPL
X - praziquantel powder,SPL
AX PHARMACEUTICAL CORP - bimatoprost powder,SPL
BACLOFEN - baclofen powder,SPL
COMPRESSO PAP 90 CPF - compresso pap 90 cpf powder,SPL
TRILOSTANE - trilostane powder,SPL
DTPMPA - diethylenetriamine pentamethylene phosphonic acid liquid,SPL
SAN MARCOS - moisturizing,SPL
X - pyrantel pamoate powder,SPL
DIHYDROSTREPTOMYCIN SULFATE - dihydrostreptomycin sulfate powder,SPL
MOXIDECTIN - moxidectin powder,SPL
AX PHARMACEUTICAL CORP - praziquantel powder,SPL
TOLTRAZURIL - toltrazuril powder,SPL
DIPHENHYDRAMINE HYDROCHLORIDE - diphenhydramine hydrochloride capsule,SPL
X - trilostane powder,SPL
AX PHARMACEUTICAL CORP - tolazoline hydrochloride powder,SPL
AX PHARMACEUTICAL CORP - lomustine powder,SPL
AX PHARMACEUTICAL CORP - avanafil powder,SPL
AX PHARMACEUTICAL CORP - flumethasone powder,SPL
YOHIMBINE HYDROCHLORIDE - yohimbine hydrochloride powder,SPL
X - tulathromycin a powder,SPL
X - trichlormethiazide powder,SPL
X - theophylline powder,SPL
MAROPITANT CITRATE - maropitant citrate powder,SPL
X - liothyronine sodium powder,SPL
X - enrofloxacin powder,SPL
DICLAZURIL - diclazuril powder,SPL
X - penicillin g potassium powder,SPL
DEMECARIUM BROMIDE - demecarium bromide powder,SPL
ENROFLOXACIN - enrofloxacin powder,SPL
AX PHARMACEUTICAL CORP - mycophenolate mofetil powder,SPL
MARBOFLOXACIN - marbofloxacin powder,SPL
X - phenylbutazone powder,SPL
X - cefuroxime axetil powder,SPL
CLOPIDOGREL BISULFATE - clopidogrel bisulfate powder,SPL
X - guanabenz acetate powder,SPL
X - meloxicam powder,SPL
ISONIAZID - isoniazid powder,SPL
X - pregabalin powder,SPL
X - famciclovir powder,SPL
ZONISAMIDE - zonisamide powder,SPL
AX PHARMACEUTICAL CORP - chloramphenicol powder,SPL
X - chloramphenicol crystal,SPL
ALTRENOGEST - altrenogest powder,SPL
AX PHARMACEUTICAL CORP - deslorelin acetate powder,SPL
DETOMIDINE HCL - detomidine hcl powder,SPL
AX - desmopressin acetate powder,SPL
NA - deracoxib powder,SPL
X - aminopentamide sulfate powder,SPL
CISAPRIDE MONOHYDRATE - cisapride monohydrate powder,SPL
X - mebendazole powder,SPL
X - pimobendan powder,SPL
X - adenosine 5 monophosphate powder,SPL
PROGESTERONE - progesterone capsule,SPL
TACROLIMUS MONOHYDRATE - tacrolimus monohydrate powder,SPL
METRONIDAZOLE BENZOATE - metronidazole benzoate powder,SPL
PONAZURIL - ponazuril powder,SPL
X - clomiphene citrate powder,SPL
ENROFLOXACIN - enrofloxacin powder,SPL
X - secnidazole powder,SPL
X - cesium chloride 99% powder,SPL
X - bethanechol chloride powder,SPL
AX PHARMACEUTICAL CORP - tadalafil powder,SPL
X - tacrolimus powder,SPL
X - dantrolene sodium powder,SPL
AX PHARMACEUTICAL CORP - oxytocin acetate powder,SPL
NITROFURAZONE - nitrofurazone powder,SPL
"X - n,n-dimethylglycine hcl powder",SPL
"BRAUNFELS LABS NEEM - lotions, oils, powders, and creams",SPL
PONAZURIL - ponazuril powder,SPL
X - lead acetate trihydrate powder,SPL
TRICHLORMETHIAZIDE - trichlormethiazide powder,SPL
X - voriconazole powder,SPL
X - atovaquone powder,SPL
X - chloroquine phosphate powder,SPL
CARPROFEN - carprofen powder,SPL
X - marbofloxacin powder,SPL
"ALKA-SELTZER PLUS SEVERE SINUS COUGH AND COLD - dextromethorphan hydrobromide, paracetamol, phenylephrine hydrochloride capsule, liquid filled",SPL
AX PHARMACEUTICAL CORP - milbemycin oxime powder,SPL
AX PHARMACEUTICAL CORP - medroxyprogesterone acetate powder,SPL
X - oxantel pamoate powder,SPL
CISAPRIDE MONOHYDRATE - cisapride monohydrate powder,SPL
X - moxifloxacin hcl powder,SPL
X - chloramphenicol palmitate powder,SPL
ISOXSUPRINE HYDROCHLORIDE - isoxsuprine hydrochloride powder,SPL
X - toceranib phosphate powder,SPL
X - trichlormethiazide powder,SPL
TULATHROMYCIN - tulathromycin powder,SPL
X - guanabenz acetate powder,SPL
X - ibutamoren mesylate powder,SPL
X - bromhexine hcl powder,SPL
X - secnidazole powder,SPL
SELAMECTIN - selamectin powder,SPL
AX PHARMACEUTICAL - latanoprost powder,SPL
PENTOSAN POLYSULFATE SODIUM - pentosan polysulfate sodium powder,SPL
SCABISIL CONDITIONER AND MOISTURIZER - moisturizing,SPL
X - theophylline powder,SPL
CALCITRIOL - calcitriol powder,SPL
X - ponazuril powder,SPL
ALKA-SELTZER PLUS SEVERE SINUS CONGESTION ALLERGY AND COUGH - bulk asp ss ca c lg blm capsule,SPL
LEFLUNOMIDE - leflunomide powder,SPL
AX PHARMACEUTICAL CORP - cisapride monohydrate powder,SPL
X - isoniazid powder,SPL
PIMOBENDAN - pimobendan powder,SPL
X - iron sucrose powder,SPL
CHLORAMBUCIL - chlorambucil powder,SPL
X - levetiracetam powder,SPL
X - streptomycin sulfate powder,SPL
X - pergolide mesylate powder,SPL
IDOXURIDINE - idoxuridine powder,SPL
AX PHARMACEUTICAL CORP - levamisole hydrochloride powder,SPL
MIGLUSTAT - miglustat powder,SPL
DICLAZURIL - diclazuril powder,SPL
X - ceftiofur sodium powder,SPL
DANTROLENE SODIUM - dantrolene sodium powder,SPL
X - dantrolene sodium powder,SPL
FIROCOXIB - firocoxib powder,SPL
X - theophylline powder,SPL
MIRTAZAPINE - mirtazapine powder,SPL
AX PHARMACEUTICAL CORP - mycophenolate mofetil powder,SPL
TRICHLORMETHIAZIDE - trichlormethiazide powder,SPL
DOXYCYLINE HYCLATE - doxycycline hyclate powder,SPL
MINOXIDIL - other hair preparations,SPL
AX PHARMACEUTICAL CORP - moxidectin powder,SPL
PYRILAMINE MALEATE - pyrilamine maleate powder,SPL
X - cyclophosphamide powder,SPL
X - pregabalin powder,SPL
X - diclazuril powder,SPL
BROMHEXINE HYDROCHLORIDE - bromhexine hydrochloride powder,SPL
X - trilostane powder,SPL
AX PHARMACEUTICAL CORP - ivermectin powder,SPL
POTASSIUM BROMIDE - potassium bromide powder,SPL
IVERMECTIN - ivermectin powder,SPL
TOLTRAZURIL - toltrazuril powder,SPL
PINNACLIFE OLIVAMINE 10 SKIN SHIELD - dimethicone cream,SPL
X - pergolide mesylate powder,SPL
FENBENDAZOLE - fenbendazole powder,SPL
X - nitrofurazone powder,SPL
PHENYLBUTAZONE - phenylbutazone powder,SPL
X - levetiracetam powder,SPL
AX PHARMACEUTICAL CORP - ursodiol powder,SPL
TOLTRAZURIL - toltrazuril powder,SPL
X - ampicillin trihydrate powder,SPL
ITRACONAZOLE PELLETS - itraconazole pellets pellet,SPL
X - medetomidine hcl powder,SPL
X - ticarcillin sodium/potassium clavulanate powder,SPL
AX PHARMACEUTICAL CORP - avanafil powder,SPL
AX PHARMACEUTICAL CORP - estriol powder,SPL
ENROFLOXACIN - enrofloxacin powder,SPL
SUGAMMADEX - sugammadex injection,SPL
X - clomipramine hcl powder,SPL
X - ceftiofur free acid (micronized) powder,SPL
MELATONIN RAPID RELEASE GELCAPS 5 MG - melatonin rapid release gelcaps capsule,SPL
X - ticarcillin sodium powder,SPL
X - famciclovir powder,SPL
DICLAZURIL - diclazuril powder,SPL
BROMPHENIRAMINE MALEATE - brompheniramine maleate concentrate,SPL
"SITAGLIPTIN PHOSPHATE/METFORMIN HYDROCHLORIDE - sitagliptin and metformin hydrochloride tablet, film coated",SPL
AX PHARMACEUTICAL CORP - dapsone powder,SPL
X - etamsylate powder,SPL
X - benazepril hcl powder,SPL
HYDROCORTISONE SODIUM SUCCINATE - hydrocortisone sodium succinate powder,SPL
THEOPHYLLINE ANHYDROUS - theophylline anhydrous powder,SPL
AX - famciclovir powder,SPL
X - milbemycin oxime powder,SPL
X - prednisolone powder,SPL
AX PHARMACEUTICAL CORP - hyaluronate acid sodium powder,SPL
CHLORAMBUCIL - chlorambucil powder,SPL
AX PHARMACEUTICAL - guanabenz acetate powder,SPL
X - pyridostigmine bromide powder,SPL
PYRAZINAMIDE - pyrazinamide powder,SPL
ATIPAMEZOLE HYDROCHLORIDE - atipamezole hcl powder,SPL
X - kanamycin sulfate powder,SPL
AX PHARMACEUTICAL CORP - omeprazole sodium powder,SPL
"ALKA-SELTZER PLUS COLD AND COUGH COOL MENTHOL - dextromethorphan hydrobromide, chlorpheniramine maleate, acetaminophen, phenylephrine hydrochloride capsule, liquid filled",SPL
X - demecarium bromide powder,SPL
AX PHARMACEUTICAL CORP - n-acetyl-d-glucosamine powder,SPL
X - phenylbutazone powder,SPL
AX PHARMACEUTICAL CORP - vasoactive intestinal peptide powder,SPL
ESTRADIOL CYPIONATE - estradiol cypionate powder,SPL
SALINOMYCIN SODIUM - salinomycin sodium powder,SPL
X - ruxolitinib phosphate powder,SPL
X - monobenzone powder,SPL
X - tofacitinib powder,SPL
CYCLOPHOSPHAMIDE - cyclophosphamide powder,SPL
FLUNIXIN MEGLUMINE - flunixin meglumine powder,SPL
X - n-butylscopolammonium bromide (scopolamine butylbromide) powder,SPL
AX PHARMACEUTICAL CORP - reserpine powder,SPL
DANTROLENE SODIUM - dantrolene sodium powder,SPL
TYLOSIN TARTRATE - tylosin tartrate powder,SPL
AX PHARMACEUTICAL - grf 1-29 (cjc1295) powder,SPL
pyridoxine,GGR
Succinylcholine,GGR
Vigabatrin,GGR
Isopropyl Alcohol,GGR
brimonidine,GGR
C1 esterase inhibitor,GGR
canakinumab,GGR
pipamperone,GGR
pipamperone,GGR
Progesterone,GGR
Rheum palmatum root extract,GGR
Staphylococcus aureus,GGR
Sulfasalazine,GGR
Testosterone,GGR
titanium dioxide,GGR
tramazoline,GGR
Triptorelin,GGR
zofenopril,GGR
dalfampridine,GGR
anidulafungin,GGR
Ascorbic Acid,GGR
Celiprolol,GGR
ceritinib,GGR
ciclopirox,GGR
Clindamycin,GGR
Clodronic Acid,GGR
Dried yeast,GGR
Ephedrine,GGR
Ergotamine,GGR
Erythromycin,GGR
Fenoterol,GGR
Amitriptyline,GGR
Amoxicillin,GGR
fludarabine,GGR
fluticasone,GGR
fosamprenavir,GGR
Harpagophytum Procumbens,GGR
bivalirudin,GGR
Buckthorn preparation,GGR
Calamine,GGR
calcium acetate,GGR
Camellia sinensis flower extract,GGR
Captopril,GGR
Chelidonium majus extract,GGR
Corifollitropin alfa,GGR
daclatasvir,GGR
Diclofenac,GGR
efmoroctocog alfa,GGR
etravirine,GGR
Flunarizine,GGR
lemon peel extract,GGR
Leucovorin,GGR
Meningitis vaccine,GGR
Metamizil,GGR
Methadone,GGR
mivacurium,GGR
Nifedipine,GGR
Nordazepam,GGR
ocriplasmin,GGR
Oxacillin,GGR
Polymyxin B,GGR
Potassium Chloride,GGR
Prazosin,GGR
Procyclidine,GGR
sevelamer,GGR
Lactobacillus Delbrueckii,GGR
frovatriptan,GGR
ganirelix,GGR
Harpagophytum Procumbens,GGR
Ifosfamide,GGR
iopromide,GGR
lapatinib,GGR
Laronidase,GGR
Malathion,GGR
Melatonin,GGR
Metoprolol,GGR
naloxegol,GGR
Nortriptyline,GGR
Papaverine,GGR
Penicillin G,GGR
potassium bicarbonate,GGR
ranibizumab,GGR
Tenofovir,GGR
tipranavir,GGR
Vitamin A,GGR
zolmitriptan,GGR
Arctostaphylos uva-ursi leaf extract,GGR
Calcium Carbonate,GGR
Cefuroxime,GGR
Dapoxetine,GGR
Dexrazoxane,GGR
sodium amidotrizoate,GGR
Spectinomycin,GGR
Sulfadiazine,GGR
Tacalcitol,GGR
Tegafur,GGR
Testosterone,GGR
Ticagrelor,GGR
tinzaparin,GGR
Vancomycin,GGR
velpatasvir,GGR
Vitamin K 1,GGR
Serenoa repens whole extract,GGR
Atropa belladonna flowering top extract,GGR
Benserazide,GGR
Cetirizine,GGR
Cynara scolymus leaf extract,GGR
Dutasteride,GGR
enfuvirtide,GGR
Eosine Yellowish,GGR
fesoterodine,GGR
alizapride,GGR
Amikacin,GGR
Amlodipine,GGR
Gimeracil,GGR
Grass pollen,GGR
Ibandronate,GGR
Iron,GGR
ivabradine,GGR
Lidocaine,GGR
Lidocaine,GGR
Magnesium,GGR
"MEASLES VIRUS VACCINE,LIVE ATTENUATED",GGR
Melissa officinalis extract,GGR
abiraterone,GGR
fondaparinux,GGR
fosaprepitant,GGR
Foscarnet,GGR
ichthammol,GGR
Indinavir,GGR
Molsidomine,GGR
natalizumab,GGR
Oteracil,GGR
Pneumococcal Purified Capsular Polysaccharides,GGR
Purified Protein Derivative of Tuberculin,GGR
raltegravir,GGR
silybum marianum fruit ferm extract,GGR
Sotalol,GGR
Memantine,GGR
octylonium,GGR
nelarabine,GGR
Nortriptyline,GGR
Paroxetine,GGR
pembrolizumab,GGR
Progesterone,GGR
PROPYLENE GLYCOL SALICYLATE,GGR
Pyridostigmine,GGR
Rubella virus vaccine,GGR
sertindole,GGR
Sufentanil,GGR
tafamidis,GGR
terlipressin,GGR
tigecycline,GGR
Vemurafenib,GGR
Apomorphine,GGR
Benzoyl Peroxide,GGR
calcium phosphate,GGR
Carbachol,GGR
Cerium,GGR
chloramine-T,GGR
Chlorhexidine,GGR
Citalopram,GGR
darunavir,GGR
Diclofenac,GGR
factor IX,GGR
Finasteride,GGR
Tobramycin,GGR
venlafaxine,GGR
Betamethasone,GGR
bismuth subgallate,GGR
bismuth subgallate,GGR
deferasirox,GGR
Dibucaine,GGR
dimethyldodecylbenzylammonium,GGR
elotuzumab,GGR
eribulin,GGR
Fluspirilene,GGR
Framycetin,GGR
Gentamicin,GGR
Hamamelis virginiana bark extract,GGR
Harpagophytum Procumbens,GGR
"Insulin, Aspart Protamine, Human",GGR
Meperidine,GGR
Metoclopramide,GGR
monofluorophosphate,GGR
nilotinib,GGR
Paraffin,GGR
pazopanib,GGR
pegvisomant,GGR
Penicillin V,GGR
phenyl butyrate,GGR
Pimecrolimus,GGR
Pramipexole,GGR
exenatide,GGR
Flavoxate,GGR
abacavir,GGR
alteplase,GGR
hexamidine,GGR
Ibuprofen,GGR
latanoprost,GGR
lenalidomide,GGR
levothyroxine,GGR
Magnesium Hydroxide,GGR
Malva sylvestris fruit extract,GGR
meningococcal group C polysaccharide,GGR
Methylphenidate,GGR
Metoprolol,GGR
Nandrolone,GGR
nebivolol,GGR
Oxycodone,GGR
prednisolone,GGR
rimexolone,GGR
rosuvastatin,GGR
sodium citrate,GGR
Spironolactone,GGR
sulconazole,GGR
vedolizumab,GGR
Zinc Sulfate,GGR
Benserazide,GGR
Benzoate,GGR
boceprevir,GGR
Penicillin G,GGR
Somatorelin,GGR
Spiramycin,GGR
Sterculia Gum,GGR
Sulfogaiacol,GGR
Vernakalant,GGR
venetoclax,GGR
Bacitracin,GGR
Bromocriptine,GGR
Chlorobutanol,GGR
Clove preparation,GGR
Dalteparin,GGR
Disodium folinate,GGR
Dopamine,GGR
Ethylmorphine,GGR
Activated Charcoal,GGR
carbonate ion,GGR
Clopamide,GGR
desmopressin,GGR
Dexamethasone,GGR
Diclofenac,GGR
egg (chicken) allergenic extract,GGR
eltrombopag,GGR
enzalutamide,GGR
Factor VIII,GGR
Fenofibrate,GGR
Ferrous fumarate,GGR
Fibrinogen,GGR
amylmetacresol,GGR
Flumethasone,GGR
Framycetin,GGR
Fusidate,GGR
Glucose,GGR
Glycyrrhetinic acid,GGR
Guaifenesin,GGR
Haemophilus influenzae,GGR
Ibuprofen,GGR
icatibant,GGR
Iopamidol,GGR
Ketorolac,GGR
Naloxone,GGR
Omeprazole,GGR
Glipizide,GGR
Imipramine,GGR
"Insulin, Protamine Lispro, Human",GGR
iobitridol,GGR
iodixanol,GGR
iron sucrose,GGR
leflunomide,GGR
Lincomycin,GGR
liraglutide,GGR
methyl salicylate,GGR
methylnicotinate,GGR
Naphazoline,GGR
Nicotine,GGR
obinutuzumab,GGR
olopatadine,GGR
paliperidone,GGR
calcium gluconolactaat,GGR
Pentamidine,GGR
